Week,SKU,Product Name,Category,Unit Price,Units Sold
2024-04-22,M-007,Mugs item 7,Mugs,16.24,29
2024-04-29,M-007,Mugs item 7,Mugs,16.24,27
2024-05-06,M-007,Mugs item 7,Mugs,16.24,36
2024-05-13,M-007,Mugs item 7,Mugs,16.24,22
2024-05-20,M-007,Mugs item 7,Mugs,11.68,56
2024-05-27,M-007,Mugs item 7,Mugs,16.24,18
2024-06-03,M-007,Mugs item 7,Mugs,16.24,28
2024-06-10,M-007,Mugs item 7,Mugs,16.24,41
2024-06-17,M-007,Mugs item 7,Mugs,16.24,31
2024-06-24,M-007,Mugs item 7,Mugs,16.24,32
2024-07-01,M-007,Mugs item 7,Mugs,11.84,41
2024-07-08,M-007,Mugs item 7,Mugs,16.24,20
2024-07-15,M-007,Mugs item 7,Mugs,14.29,53
2024-07-22,M-007,Mugs item 7,Mugs,16.24,29
2024-07-29,M-007,Mugs item 7,Mugs,16.24,24
2024-08-05,M-007,Mugs item 7,Mugs,16.24,30
2024-08-12,M-007,Mugs item 7,Mugs,16.24,28
2024-08-19,M-007,Mugs item 7,Mugs,16.24,28
2024-08-26,M-007,Mugs item 7,Mugs,16.24,43
2024-09-02,M-007,Mugs item 7,Mugs,16.24,24
2024-09-09,M-007,Mugs item 7,Mugs,12.84,39
2024-09-16,M-007,Mugs item 7,Mugs,16.24,36
2024-09-23,M-007,Mugs item 7,Mugs,16.24,31
2024-09-30,M-007,Mugs item 7,Mugs,16.24,29
2024-10-07,M-007,Mugs item 7,Mugs,16.24,14
2024-10-14,M-007,Mugs item 7,Mugs,16.24,24
2024-10-21,M-007,Mugs item 7,Mugs,16.24,25
2024-10-28,M-007,Mugs item 7,Mugs,16.24,33
2024-11-04,M-007,Mugs item 7,Mugs,16.24,29
2024-11-11,M-007,Mugs item 7,Mugs,16.24,28
2024-11-18,M-007,Mugs item 7,Mugs,16.24,20
2024-11-25,M-007,Mugs item 7,Mugs,16.24,47
2024-12-02,M-007,Mugs item 7,Mugs,16.24,27
2024-12-09,M-007,Mugs item 7,Mugs,16.24,40
2024-12-16,M-007,Mugs item 7,Mugs,16.24,27
2024-12-23,M-007,Mugs item 7,Mugs,12.14,39
2024-01-01,M-008,Mugs item 8,Mugs,7.90,42
2024-01-08,M-008,Mugs item 8,Mugs,7.90,41
2024-01-15,M-008,Mugs item 8,Mugs,7.90,30
2024-01-22,M-008,Mugs item 8,Mugs,8.05,49
2024-01-29,M-008,Mugs item 8,Mugs,8.05,52
2024-02-05,M-008,Mugs item 8,Mugs,8.05,47
2024-02-12,M-008,Mugs item 8,Mugs,6.42,68
2024-02-19,M-008,Mugs item 8,Mugs,8.05,49
2024-02-26,M-008,Mugs item 8,Mugs,8.05,49
2024-03-04,M-008,Mugs item 8,Mugs,6.67,55
2024-03-11,M-008,Mugs item 8,Mugs,6.27,53
2024-03-18,M-008,Mugs item 8,Mugs,8.05,54
2024-03-25,M-008,Mugs item 8,Mugs,8.05,23
2024-04-01,M-008,Mugs item 8,Mugs,7.19,34
2024-04-08,M-008,Mugs item 8,Mugs,8.05,58
2024-04-15,M-008,Mugs item 8,Mugs,5.83,74
2024-04-22,M-008,Mugs item 8,Mugs,6.87,37
2024-04-29,M-008,Mugs item 8,Mugs,8.05,37
2024-05-06,M-008,Mugs item 8,Mugs,8.05,50
2024-05-13,M-008,Mugs item 8,Mugs,7.19,59
2024-05-20,M-008,Mugs item 8,Mugs,7.03,58
2024-05-27,M-008,Mugs item 8,Mugs,9.57,36
2024-06-03,M-008,Mugs item 8,Mugs,7.77,48
2024-06-10,M-008,Mugs item 8,Mugs,6.96,68
2024-06-17,M-008,Mugs item 8,Mugs,9.57,41
2024-06-24,M-008,Mugs item 8,Mugs,7.40,55
2024-07-01,M-008,Mugs item 8,Mugs,9.57,30
2024-07-08,M-008,Mugs item 8,Mugs,9.57,38
2024-07-15,M-008,Mugs item 8,Mugs,6.97,47
2024-07-22,M-008,Mugs item 8,Mugs,9.57,46
2024-07-29,M-008,Mugs item 8,Mugs,9.57,44
2024-08-05,M-008,Mugs item 8,Mugs,9.57,46
2024-08-12,M-008,Mugs item 8,Mugs,9.57,38
2024-08-19,M-008,Mugs item 8,Mugs,9.70,44
2024-08-26,M-008,Mugs item 8,Mugs,9.70,38
2024-09-02,M-008,Mugs item 8,Mugs,9.70,28
2024-09-09,M-008,Mugs item 8,Mugs,9.70,29
2024-09-16,M-008,Mugs item 8,Mugs,9.70,27
2024-09-23,M-008,Mugs item 8,Mugs,9.70,18
2024-09-30,M-008,Mugs item 8,Mugs,9.70,28
2024-10-07,M-008,Mugs item 8,Mugs,9.70,33
2024-10-14,M-008,Mugs item 8,Mugs,9.70,29
2024-10-21,M-008,Mugs item 8,Mugs,9.70,27
2024-10-28,M-008,Mugs item 8,Mugs,9.70,26
2024-11-04,M-008,Mugs item 8,Mugs,8.63,37
2024-11-11,M-008,Mugs item 8,Mugs,9.70,33
2024-11-18,M-008,Mugs item 8,Mugs,9.70,30
2024-11-25,M-008,Mugs item 8,Mugs,9.70,42
2024-12-02,M-008,Mugs item 8,Mugs,9.70,35
2024-12-09,M-008,Mugs item 8,Mugs,7.27,48
2024-12-16,M-008,Mugs item 8,Mugs,7.30,47
2024-12-23,M-008,Mugs item 8,Mugs,9.70,37
2024-01-01,M-009,Mugs item 9,Mugs,5.85,14
2024-01-08,M-009,Mugs item 9,Mugs,7.62,20
2024-01-15,M-009,Mugs item 9,Mugs,7.62,13
2024-01-22,M-009,Mugs item 9,Mugs,6.47,28
2024-01-29,M-009,Mugs item 9,Mugs,7.62,20
2024-02-05,M-009,Mugs item 9,Mugs,6.38,31
2024-02-12,M-009,Mugs item 9,Mugs,6.49,20
2024-02-19,M-009,Mugs item 9,Mugs,7.62,22
2024-02-26,M-009,Mugs item 9,Mugs,7.62,10
2024-03-04,M-009,Mugs item 9,Mugs,7.62,25
2024-03-11,M-009,Mugs item 9,Mugs,7.62,14
2024-03-18,M-009,Mugs item 9,Mugs,7.62,14
2024-03-25,M-009,Mugs item 9,Mugs,7.62,10
2024-04-01,M-009,Mugs item 9,Mugs,7.62,15
2024-04-08,M-009,Mugs item 9,Mugs,5.35,30
2024-04-15,M-009,Mugs item 9,Mugs,7.62,14
2024-04-22,M-009,Mugs item 9,Mugs,7.62,19
2024-04-29,M-009,Mugs item 9,Mugs,7.62,9
2024-05-06,M-009,Mugs item 9,Mugs,7.62,18
2024-05-13,M-009,Mugs item 9,Mugs,7.62,16
2024-05-20,M-009,Mugs item 9,Mugs,7.62,17
2024-05-27,M-009,Mugs item 9,Mugs,5.34,41
2024-06-03,M-009,Mugs item 9,Mugs,7.62,12
2024-06-10,M-009,Mugs item 9,Mugs,7.62,17
2024-06-17,M-009,Mugs item 9,Mugs,7.62,17
2024-06-24,M-009,Mugs item 9,Mugs,7.62,16
2024-07-01,M-009,Mugs item 9,Mugs,7.62,16
2024-07-08,M-009,Mugs item 9,Mugs,7.62,13
2024-07-15,M-009,Mugs item 9,Mugs,7.62,13
2024-07-22,M-009,Mugs item 9,Mugs,7.62,19
2024-07-29,M-009,Mugs item 9,Mugs,7.62,13
2024-08-05,M-009,Mugs item 9,Mugs,7.62,22
2024-08-12,M-009,Mugs item 9,Mugs,7.62,21
2024-08-19,M-009,Mugs item 9,Mugs,7.62,24
2024-08-26,M-009,Mugs item 9,Mugs,7.62,21
2024-09-02,M-009,Mugs item 9,Mugs,7.62,14
2024-09-09,M-009,Mugs item 9,Mugs,7.62,14
2024-09-16,M-009,Mugs item 9,Mugs,7.62,24
2024-09-23,M-009,Mugs item 9,Mugs,7.62,22
2024-09-30,M-009,Mugs item 9,Mugs,7.62,8
2024-10-07,M-009,Mugs item 9,Mugs,6.78,18
2024-10-14,M-009,Mugs item 9,Mugs,8.64,13
2024-10-21,M-009,Mugs item 9,Mugs,8.64,13
2024-10-28,M-009,Mugs item 9,Mugs,8.64,15
2024-11-04,M-009,Mugs item 9,Mugs,8.64,16
2024-11-11,M-009,Mugs item 9,Mugs,8.64,13
2024-11-18,M-009,Mugs item 9,Mugs,8.64,19
2024-11-25,M-009,Mugs item 9,Mugs,8.64,17
2024-12-02,M-009,Mugs item 9,Mugs,8.64,9
2024-12-09,M-009,Mugs item 9,Mugs,8.64,10
2024-12-16,M-009,Mugs item 9,Mugs,8.64,12
2024-12-23,M-009,Mugs item 9,Mugs,8.64,12
2024-01-01,M-010,Mugs item 10,Mugs,8.79,68
2024-01-08,M-010,Mugs item 10,Mugs,8.79,63
2024-01-15,M-010,Mugs item 10,Mugs,9.76,34
2024-01-22,M-010,Mugs item 10,Mugs,9.76,35
2024-01-29,M-010,Mugs item 10,Mugs,9.76,45
2024-02-05,M-010,Mugs item 10,Mugs,7.12,59
2024-02-12,M-010,Mugs item 10,Mugs,9.76,44
2024-02-19,M-010,Mugs item 10,Mugs,9.76,44
2024-02-26,M-010,Mugs item 10,Mugs,9.76,58
2024-03-04,M-010,Mugs item 10,Mugs,9.76,40
2024-03-11,M-010,Mugs item 10,Mugs,7.37,75
2024-03-18,M-010,Mugs item 10,Mugs,9.76,45
2024-03-25,M-010,Mugs item 10,Mugs,9.76,45
2024-04-01,M-010,Mugs item 10,Mugs,10.12,33
2024-04-08,M-010,Mugs item 10,Mugs,10.12,48
2024-04-15,M-010,Mugs item 10,Mugs,8.35,65
2024-04-22,M-010,Mugs item 10,Mugs,10.12,34
2024-04-29,M-010,Mugs item 10,Mugs,8.07,59
2024-05-06,M-010,Mugs item 10,Mugs,10.12,43
2024-05-13,M-010,Mugs item 10,Mugs,7.22,74
2024-05-20,M-010,Mugs item 10,Mugs,10.12,50
2024-05-27,M-010,Mugs item 10,Mugs,10.12,43
2024-06-03,M-010,Mugs item 10,Mugs,8.96,64
2024-06-10,M-010,Mugs item 10,Mugs,8.51,43
2024-06-17,M-010,Mugs item 10,Mugs,10.12,48
2024-06-24,M-010,Mugs item 10,Mugs,9.58,67
2024-07-01,M-010,Mugs item 10,Mugs,9.58,34
2024-07-08,M-010,Mugs item 10,Mugs,9.58,54
2024-07-15,M-010,Mugs item 10,Mugs,9.58,39
2024-07-22,M-010,Mugs item 10,Mugs,9.58,44
2024-07-29,M-010,Mugs item 10,Mugs,9.58,57
2024-08-05,M-010,Mugs item 10,Mugs,8.13,64
2024-08-12,M-010,Mugs item 10,Mugs,9.58,39
2024-08-19,M-010,Mugs item 10,Mugs,9.58,63
2024-08-26,M-010,Mugs item 10,Mugs,9.13,51
2024-09-02,M-010,Mugs item 10,Mugs,9.13,49
2024-09-09,M-010,Mugs item 10,Mugs,7.84,48
2024-09-16,M-010,Mugs item 10,Mugs,9.13,53
2024-09-23,M-010,Mugs item 10,Mugs,9.13,40
2024-09-30,M-010,Mugs item 10,Mugs,8.77,63
2024-10-07,M-010,Mugs item 10,Mugs,8.77,55
2024-10-14,M-010,Mugs item 10,Mugs,7.10,62
2024-10-21,M-010,Mugs item 10,Mugs,8.77,33
2024-10-28,M-010,Mugs item 10,Mugs,8.77,55
2024-11-04,M-010,Mugs item 10,Mugs,8.77,47
2024-11-11,M-010,Mugs item 10,Mugs,8.77,52
2024-11-18,M-010,Mugs item 10,Mugs,8.77,49
2024-11-25,M-010,Mugs item 10,Mugs,8.77,47
2024-12-02,M-010,Mugs item 10,Mugs,8.77,46
2024-12-09,M-010,Mugs item 10,Mugs,8.77,60
2024-12-16,M-010,Mugs item 10,Mugs,8.77,67
2024-12-23,M-010,Mugs item 10,Mugs,8.77,38
2024-01-01,M-011,Mugs item 11,Mugs,10.69,66
2024-01-08,M-011,Mugs item 11,Mugs,14.46,44
2024-01-15,M-011,Mugs item 11,Mugs,14.46,33
2024-01-22,M-011,Mugs item 11,Mugs,14.46,47
2024-01-29,M-011,Mugs item 11,Mugs,14.46,25
2024-02-05,M-011,Mugs item 11,Mugs,14.46,27
2024-02-12,M-011,Mugs item 11,Mugs,12.47,33
2024-02-19,M-011,Mugs item 11,Mugs,14.46,33
2024-02-26,M-011,Mugs item 11,Mugs,14.46,44
2024-03-04,M-011,Mugs item 11,Mugs,14.46,23
2024-03-11,M-011,Mugs item 11,Mugs,14.46,22
2024-03-18,M-011,Mugs item 11,Mugs,12.37,41
2024-03-25,M-011,Mugs item 11,Mugs,14.46,22
2024-04-01,M-011,Mugs item 11,Mugs,11.88,53
2024-04-08,M-011,Mugs item 11,Mugs,14.46,39
2024-04-15,M-011,Mugs item 11,Mugs,11.24,38
2024-04-22,M-011,Mugs item 11,Mugs,14.46,20
2024-04-29,M-011,Mugs item 11,Mugs,14.46,37
2024-05-06,M-011,Mugs item 11,Mugs,14.46,42
2024-05-13,M-011,Mugs item 11,Mugs,14.46,31
2024-05-20,M-011,Mugs item 11,Mugs,14.46,37
2024-05-27,M-011,Mugs item 11,Mugs,10.54,64
2024-06-03,M-011,Mugs item 11,Mugs,10.60,54
2024-06-10,M-011,Mugs item 11,Mugs,12.19,46
2024-06-17,M-011,Mugs item 11,Mugs,14.46,32
2024-06-24,M-011,Mugs item 11,Mugs,14.46,38
2024-07-01,M-011,Mugs item 11,Mugs,14.46,24
2024-07-08,M-011,Mugs item 11,Mugs,14.46,44
2024-07-15,M-011,Mugs item 11,Mugs,12.56,43
2024-07-22,M-011,Mugs item 11,Mugs,14.46,43
2024-07-29,M-011,Mugs item 11,Mugs,15.25,43
2024-08-05,M-011,Mugs item 11,Mugs,15.25,36
2024-08-12,M-011,Mugs item 11,Mugs,15.25,43
2024-08-19,M-011,Mugs item 11,Mugs,15.25,39
2024-08-26,M-011,Mugs item 11,Mugs,15.25,28
2024-09-02,M-011,Mugs item 11,Mugs,15.25,31
2024-09-09,M-011,Mugs item 11,Mugs,15.25,42
2024-09-16,M-011,Mugs item 11,Mugs,15.25,25
2024-09-23,M-011,Mugs item 11,Mugs,15.25,40
2024-09-30,M-011,Mugs item 11,Mugs,15.25,37
2024-10-07,M-011,Mugs item 11,Mugs,15.25,53
2024-10-14,M-011,Mugs item 11,Mugs,15.25,35
2024-10-21,M-011,Mugs item 11,Mugs,12.73,65
2024-10-28,M-011,Mugs item 11,Mugs,15.25,32
2024-11-04,M-011,Mugs item 11,Mugs,15.25,29
2024-11-11,M-011,Mugs item 11,Mugs,15.25,33
2024-11-18,M-011,Mugs item 11,Mugs,15.25,28
2024-11-25,M-011,Mugs item 11,Mugs,15.25,26
2024-12-02,M-011,Mugs item 11,Mugs,15.25,45
2024-12-09,M-011,Mugs item 11,Mugs,15.25,46
2024-12-16,M-011,Mugs item 11,Mugs,15.25,26
2024-12-23,M-011,Mugs item 11,Mugs,15.25,34
2024-01-01,M-012,Mugs item 12,Mugs,16.54,30
2024-01-08,M-012,Mugs item 12,Mugs,13.73,51
2024-01-15,M-012,Mugs item 12,Mugs,15.58,28
2024-01-22,M-012,Mugs item 12,Mugs,15.58,54
2024-01-29,M-012,Mugs item 12,Mugs,15.58,48
2024-02-05,M-012,Mugs item 12,Mugs,15.58,38
2024-02-12,M-012,Mugs item 12,Mugs,15.58,43
2024-02-19,M-012,Mugs item 12,Mugs,13.27,43
2024-02-26,M-012,Mugs item 12,Mugs,15.58,32
2024-03-04,M-012,Mugs item 12,Mugs,15.58,38
2024-03-11,M-012,Mugs item 12,Mugs,11.26,63
2024-03-18,M-012,Mugs item 12,Mugs,11.42,61
2024-03-25,M-012,Mugs item 12,Mugs,15.58,40
2024-04-01,M-012,Mugs item 12,Mugs,15.58,33
2024-04-08,M-012,Mugs item 12,Mugs,15.58,43
2024-04-15,M-012,Mugs item 12,Mugs,11.87,58
2024-04-22,M-012,Mugs item 12,Mugs,15.58,43
2024-04-29,M-012,Mugs item 12,Mugs,15.58,46
2024-05-06,M-012,Mugs item 12,Mugs,15.58,40
2024-05-13,M-012,Mugs item 12,Mugs,15.58,42
2024-05-20,M-012,Mugs item 12,Mugs,15.58,42
2024-05-27,M-012,Mugs item 12,Mugs,15.58,45
2024-06-03,M-012,Mugs item 12,Mugs,15.58,37
2024-06-10,M-012,Mugs item 12,Mugs,15.58,37
2024-06-17,M-012,Mugs item 12,Mugs,15.58,43
2024-06-24,M-012,Mugs item 12,Mugs,15.58,40
2024-07-01,M-012,Mugs item 12,Mugs,15.58,29
2024-07-08,M-012,Mugs item 12,Mugs,15.58,47
2024-07-15,M-012,Mugs item 12,Mugs,13.78,44
2024-07-22,M-012,Mugs item 12,Mugs,13.36,43
2024-07-29,M-012,Mugs item 12,Mugs,15.58,35
2024-08-05,M-012,Mugs item 12,Mugs,15.58,28
2024-08-12,M-012,Mugs item 12,Mugs,15.58,30
2024-08-19,M-012,Mugs item 12,Mugs,15.58,35
2024-08-26,M-012,Mugs item 12,Mugs,15.58,36
2024-09-02,M-012,Mugs item 12,Mugs,15.58,59
2024-09-09,M-012,Mugs item 12,Mugs,15.58,39
2024-09-16,M-012,Mugs item 12,Mugs,15.58,48
2024-09-23,M-012,Mugs item 12,Mugs,11.45,52
2024-09-30,M-012,Mugs item 12,Mugs,15.58,35
2024-10-07,M-012,Mugs item 12,Mugs,15.58,49
2024-10-14,M-012,Mugs item 12,Mugs,15.58,43
2024-10-21,M-012,Mugs item 12,Mugs,11.36,81
2024-10-28,M-012,Mugs item 12,Mugs,15.58,27
2024-11-04,M-012,Mugs item 12,Mugs,12.50,54
2024-11-11,M-012,Mugs item 12,Mugs,15.58,52
2024-11-18,M-012,Mugs item 12,Mugs,15.58,33
2024-11-25,M-012,Mugs item 12,Mugs,15.58,31
2024-12-02,M-012,Mugs item 12,Mugs,15.58,39
2024-12-09,M-012,Mugs item 12,Mugs,15.58,44
2024-12-16,M-012,Mugs item 12,Mugs,15.58,29
2024-12-23,M-012,Mugs item 12,Mugs,15.58,39
2024-01-01,M-013,Mugs item 13,Mugs,9.05,37
2024-01-08,M-013,Mugs item 13,Mugs,9.05,25
2024-01-15,M-013,Mugs item 13,Mugs,9.05,21
2024-01-22,M-013,Mugs item 13,Mugs,9.05,32
2024-01-29,M-013,Mugs item 13,Mugs,9.05,17
2024-02-05,M-013,Mugs item 13,Mugs,9.05,23
2024-02-12,M-013,Mugs item 13,Mugs,9.05,25
2024-02-19,M-013,Mugs item 13,Mugs,9.05,26
2024-02-26,M-013,Mugs item 13,Mugs,9.48,23
2024-03-04,M-013,Mugs item 13,Mugs,8.40,26
2024-03-11,M-013,Mugs item 13,Mugs,9.48,20
2024-03-18,M-013,Mugs item 13,Mugs,9.48,27
2024-03-25,M-013,Mugs item 13,Mugs,9.48,36
2024-04-01,M-013,Mugs item 13,Mugs,9.48,18
2024-04-08,M-013,Mugs item 13,Mugs,9.48,24
2024-04-15,M-013,Mugs item 13,Mugs,9.48,19
2024-04-22,M-013,Mugs item 13,Mugs,9.48,14
2024-04-29,M-013,Mugs item 13,Mugs,7.80,29
2024-05-06,M-013,Mugs item 13,Mugs,9.48,14
2024-05-13,M-013,Mugs item 13,Mugs,9.48,16
2024-05-20,M-013,Mugs item 13,Mugs,9.48,16
2024-05-27,M-013,Mugs item 13,Mugs,7.13,32
2024-06-03,M-013,Mugs item 13,Mugs,7.93,38
2024-06-10,M-013,Mugs item 13,Mugs,9.48,16
2024-06-17,M-013,Mugs item 13,Mugs,9.48,18
2024-06-24,M-013,Mugs item 13,Mugs,9.48,13
2024-07-01,M-013,Mugs item 13,Mugs,9.48,18
2024-07-08,M-013,Mugs item 13,Mugs,9.48,21
2024-07-15,M-013,Mugs item 13,Mugs,9.48,25
2024-07-22,M-013,Mugs item 13,Mugs,9.48,25
2024-07-29,M-013,Mugs item 13,Mugs,9.48,27
2024-08-05,M-013,Mugs item 13,Mugs,9.48,15
2024-08-12,M-013,Mugs item 13,Mugs,9.48,20
2024-08-19,M-013,Mugs item 13,Mugs,7.94,40
2024-08-26,M-013,Mugs item 13,Mugs,9.48,17
2024-09-02,M-013,Mugs item 13,Mugs,9.48,18
2024-09-09,M-013,Mugs item 13,Mugs,9.48,19
2024-09-16,M-013,Mugs item 13,Mugs,9.48,11
2024-09-23,M-013,Mugs item 13,Mugs,7.03,26
2024-09-30,M-013,Mugs item 13,Mugs,9.48,24
2024-10-07,M-013,Mugs item 13,Mugs,9.48,28
2024-10-14,M-013,Mugs item 13,Mugs,9.48,29
2024-10-21,M-013,Mugs item 13,Mugs,9.48,20
2024-10-28,M-013,Mugs item 13,Mugs,9.48,20
2024-11-04,M-013,Mugs item 13,Mugs,9.48,23
2024-11-11,M-013,Mugs item 13,Mugs,8.02,33
2024-11-18,M-013,Mugs item 13,Mugs,9.48,23
2024-11-25,M-013,Mugs item 13,Mugs,9.48,27
2024-12-02,M-013,Mugs item 13,Mugs,9.48,23
2024-12-09,M-013,Mugs item 13,Mugs,7.15,28
2024-12-16,M-013,Mugs item 13,Mugs,9.48,18
2024-12-23,M-013,Mugs item 13,Mugs,9.48,22
2024-01-01,M-014,Mugs item 14,Mugs,8.61,18
2024-01-08,M-014,Mugs item 14,Mugs,8.61,5
2024-01-15,M-014,Mugs item 14,Mugs,6.04,32
2024-01-22,M-014,Mugs item 14,Mugs,8.61,19
2024-01-29,M-014,Mugs item 14,Mugs,8.61,10
2024-02-05,M-014,Mugs item 14,Mugs,8.61,14
2024-02-12,M-014,Mugs item 14,Mugs,8.61,12
2024-02-19,M-014,Mugs item 14,Mugs,8.61,6
2024-02-26,M-014,Mugs item 14,Mugs,8.61,10
2024-03-04,M-014,Mugs item 14,Mugs,7.29,13
2024-03-11,M-014,Mugs item 14,Mugs,8.61,13
2024-03-18,M-014,Mugs item 14,Mugs,8.61,10
2024-03-25,M-014,Mugs item 14,Mugs,8.61,12
2024-04-01,M-014,Mugs item 14,Mugs,8.54,10
2024-04-08,M-014,Mugs item 14,Mugs,8.54,9
2024-04-15,M-014,Mugs item 14,Mugs,8.10,12
2024-04-22,M-014,Mugs item 14,Mugs,8.10,15
2024-04-29,M-014,Mugs item 14,Mugs,6.09,20
2024-05-06,M-014,Mugs item 14,Mugs,8.10,15
2024-05-13,M-014,Mugs item 14,Mugs,8.10,12
2024-05-20,M-014,Mugs item 14,Mugs,8.10,12
2024-05-27,M-014,Mugs item 14,Mugs,8.10,13
2024-06-03,M-014,Mugs item 14,Mugs,8.10,12
2024-06-10,M-014,Mugs item 14,Mugs,8.10,8
2024-06-17,M-014,Mugs item 14,Mugs,8.10,8
2024-06-24,M-014,Mugs item 14,Mugs,8.10,7
2024-07-01,M-014,Mugs item 14,Mugs,8.10,12
2024-07-08,M-014,Mugs item 14,Mugs,8.10,12
2024-07-15,M-014,Mugs item 14,Mugs,8.10,14
2024-07-22,M-014,Mugs item 14,Mugs,6.45,12
2024-07-29,M-014,Mugs item 14,Mugs,8.20,9
2024-08-05,M-014,Mugs item 14,Mugs,6.12,21
2024-08-12,M-014,Mugs item 14,Mugs,8.20,12
2024-08-19,M-014,Mugs item 14,Mugs,8.20,17
2024-08-26,M-014,Mugs item 14,Mugs,8.20,17
2024-09-02,M-014,Mugs item 14,Mugs,8.20,28
2024-09-09,M-014,Mugs item 14,Mugs,8.20,15
2024-09-16,M-014,Mugs item 14,Mugs,8.20,8
2024-09-23,M-014,Mugs item 14,Mugs,8.20,12
2024-09-30,M-014,Mugs item 14,Mugs,8.20,12
2024-10-07,M-014,Mugs item 14,Mugs,8.20,14
2024-10-14,M-014,Mugs item 14,Mugs,8.20,5
2024-10-21,M-014,Mugs item 14,Mugs,8.20,11
2024-10-28,M-014,Mugs item 14,Mugs,8.20,5
2024-11-04,M-014,Mugs item 14,Mugs,8.20,13
2024-11-11,M-014,Mugs item 14,Mugs,8.20,11
2024-11-18,M-014,Mugs item 14,Mugs,6.23,19
2024-11-25,M-014,Mugs item 14,Mugs,8.20,11
2024-12-02,M-014,Mugs item 14,Mugs,8.20,7
2024-12-09,M-014,Mugs item 14,Mugs,8.20,15
2024-12-16,M-014,Mugs item 14,Mugs,6.21,25
2024-12-23,M-014,Mugs item 14,Mugs,8.20,10
2024-01-01,M-015,Mugs item 15,Mugs,18.19,34
2024-01-08,M-015,Mugs item 15,Mugs,18.19,40
2024-01-15,M-015,Mugs item 15,Mugs,13.41,44
2024-01-22,M-015,Mugs item 15,Mugs,15.65,55
2024-01-29,M-015,Mugs item 15,Mugs,18.19,33
2024-02-05,M-015,Mugs item 15,Mugs,15.81,38
2024-02-12,M-015,Mugs item 15,Mugs,18.19,29
2024-02-19,M-015,Mugs item 15,Mugs,18.19,36
2024-02-26,M-015,Mugs item 15,Mugs,15.74,34
2024-03-04,M-015,Mugs item 15,Mugs,18.19,40
2024-03-11,M-015,Mugs item 15,Mugs,18.19,43
2024-03-18,M-015,Mugs item 15,Mugs,18.19,48
2024-03-25,M-015,Mugs item 15,Mugs,13.59,63
2024-04-01,M-015,Mugs item 15,Mugs,18.19,48
2024-04-08,M-015,Mugs item 15,Mugs,14.87,65
2024-04-15,M-015,Mugs item 15,Mugs,15.11,47
2024-04-22,M-015,Mugs item 15,Mugs,15.13,58
2024-04-29,M-015,Mugs item 15,Mugs,18.19,36
2024-05-06,M-015,Mugs item 15,Mugs,18.19,40
2024-05-13,M-015,Mugs item 15,Mugs,18.19,37
2024-05-20,M-015,Mugs item 15,Mugs,18.19,29
2024-05-27,M-015,Mugs item 15,Mugs,15.27,51
2024-06-03,M-015,Mugs item 15,Mugs,20.27,18
2024-06-10,M-015,Mugs item 15,Mugs,20.27,39
2024-06-17,M-015,Mugs item 15,Mugs,20.27,27
2024-06-24,M-015,Mugs item 15,Mugs,20.27,38
2024-07-01,M-015,Mugs item 15,Mugs,20.27,38
2024-07-08,M-015,Mugs item 15,Mugs,20.27,37
2024-07-15,M-015,Mugs item 15,Mugs,20.27,30
2024-07-22,M-015,Mugs item 15,Mugs,20.27,28
2024-07-29,M-015,Mugs item 15,Mugs,20.27,25
2024-08-05,M-015,Mugs item 15,Mugs,16.18,45
2024-08-12,M-015,Mugs item 15,Mugs,20.27,36
2024-08-19,M-015,Mugs item 15,Mugs,20.27,48
2024-08-26,M-015,Mugs item 15,Mugs,18.06,50
2024-09-02,M-015,Mugs item 15,Mugs,20.27,25
2024-09-09,M-015,Mugs item 15,Mugs,20.27,24
2024-09-16,M-015,Mugs item 15,Mugs,15.97,32
2024-09-23,M-015,Mugs item 15,Mugs,20.27,34
2024-09-30,M-015,Mugs item 15,Mugs,20.27,16
2024-10-07,M-015,Mugs item 15,Mugs,15.58,55
2024-10-14,M-015,Mugs item 15,Mugs,20.27,34
2024-10-21,M-015,Mugs item 15,Mugs,20.27,43
2024-10-28,M-015,Mugs item 15,Mugs,20.27,42
2024-11-04,M-015,Mugs item 15,Mugs,20.27,32
2024-11-11,M-015,Mugs item 15,Mugs,20.27,37
2024-11-18,M-015,Mugs item 15,Mugs,20.27,20
2024-11-25,M-015,Mugs item 15,Mugs,20.27,28
2024-12-02,M-015,Mugs item 15,Mugs,20.27,30
2024-12-09,M-015,Mugs item 15,Mugs,20.27,33
2024-12-16,M-015,Mugs item 15,Mugs,20.27,35
2024-12-23,M-015,Mugs item 15,Mugs,20.27,43
2024-01-01,M-016,Mugs item 16,Mugs,18.72,15
2024-01-08,M-016,Mugs item 16,Mugs,18.72,11
2024-01-15,M-016,Mugs item 16,Mugs,18.72,29
2024-01-22,M-016,Mugs item 16,Mugs,15.22,20
2024-01-29,M-016,Mugs item 16,Mugs,18.72,12
2024-02-05,M-016,Mugs item 16,Mugs,18.72,12
2024-02-12,M-016,Mugs item 16,Mugs,18.06,24
2024-02-19,M-016,Mugs item 16,Mugs,18.06,12
2024-02-26,M-016,Mugs item 16,Mugs,18.06,16
2024-03-04,M-016,Mugs item 16,Mugs,18.06,14
2024-03-11,M-016,Mugs item 16,Mugs,18.06,17
2024-03-18,M-016,Mugs item 16,Mugs,18.06,18
2024-03-25,M-016,Mugs item 16,Mugs,18.06,14
