Date,Item Code,Item Name,Department,Price,Qty
2024-11-15,B-008,Blends item 8,Blends,20.33,19
2024-11-18,B-008,Blends item 8,Blends,20.29,17
2024-11-20,B-008,Blends item 8,Blends,20.29,17
2024-11-25,B-008,Blends item 8,Blends,26.82,11
2024-11-27,B-008,Blends item 8,Blends,26.82,10
2024-11-29,B-008,Blends item 8,Blends,26.82,10
2024-12-02,B-008,Blends item 8,Blends,26.82,27
2024-12-09,B-008,Blends item 8,Blends,26.82,7
2024-12-11,B-008,Blends item 8,Blends,26.82,7
2024-12-13,B-008,Blends item 8,Blends,26.82,6
2024-12-16,B-008,Blends item 8,Blends,26.82,17
2024-12-18,B-008,Blends item 8,Blends,26.82,16
2024-12-23,B-008,Blends item 8,Blends,26.82,13
2024-01-01,B-009,Blends item 9,Blends,10.14,16
2024-01-03,B-009,Blends item 9,Blends,10.14,16
2024-01-05,B-009,Blends item 9,Blends,10.14,15
2024-01-08,B-009,Blends item 9,Blends,10.14,15
2024-01-10,B-009,Blends item 9,Blends,10.14,15
2024-01-12,B-009,Blends item 9,Blends,10.14,15
2024-01-15,B-009,Blends item 9,Blends,10.14,21
2024-01-17,B-009,Blends item 9,Blends,10.14,20
2024-01-22,B-009,Blends item 9,Blends,10.14,44
2024-01-29,B-009,Blends item 9,Blends,10.14,27
2024-02-05,B-009,Blends item 9,Blends,10.14,20
2024-02-07,B-009,Blends item 9,Blends,10.14,19
2024-02-12,B-009,Blends item 9,Blends,10.14,26
2024-02-19,B-009,Blends item 9,Blends,10.14,20
2024-02-21,B-009,Blends item 9,Blends,10.14,20
2024-02-23,B-009,Blends item 9,Blends,10.14,20
2024-02-26,B-009,Blends item 9,Blends,10.14,16
2024-02-28,B-009,Blends item 9,Blends,10.14,15
2024-03-01,B-009,Blends item 9,Blends,10.14,15
2024-03-04,B-009,Blends item 9,Blends,10.14,14
2024-03-06,B-009,Blends item 9,Blends,10.14,13
2024-03-08,B-009,Blends item 9,Blends,10.14,13
2024-03-11,B-009,Blends item 9,Blends,10.14,33
2024-03-18,B-009,Blends item 9,Blends,10.14,62
2024-03-25,B-009,Blends item 9,Blends,10.14,15
2024-03-27,B-009,Blends item 9,Blends,10.14,15
2024-03-29,B-009,Blends item 9,Blends,10.14,14
2024-04-01,B-009,Blends item 9,Blends,10.14,48
2024-04-08,B-009,Blends item 9,Blends,7.80,37
2024-04-15,B-009,Blends item 9,Blends,10.07,13
2024-04-17,B-009,Blends item 9,Blends,10.07,13
2024-04-22,B-009,Blends item 9,Blends,10.07,42
2024-04-29,B-009,Blends item 9,Blends,10.07,34
2024-05-06,B-009,Blends item 9,Blends,7.36,13
2024-05-08,B-009,Blends item 9,Blends,7.36,13
2024-05-10,B-009,Blends item 9,Blends,7.36,12
2024-05-13,B-009,Blends item 9,Blends,10.07,25
2024-05-15,B-009,Blends item 9,Blends,10.07,25
2024-05-20,B-009,Blends item 9,Blends,10.07,35
2024-05-27,B-009,Blends item 9,Blends,10.07,16
2024-05-29,B-009,Blends item 9,Blends,10.07,15
2024-06-03,B-009,Blends item 9,Blends,10.07,29
2024-06-10,B-009,Blends item 9,Blends,10.07,30
2024-06-12,B-009,Blends item 9,Blends,10.07,29
2024-06-17,B-009,Blends item 9,Blends,7.64,19
2024-06-19,B-009,Blends item 9,Blends,7.64,19
2024-06-24,B-009,Blends item 9,Blends,7.78,18
2024-06-26,B-009,Blends item 9,Blends,7.78,17
2024-07-01,B-009,Blends item 9,Blends,10.07,31
2024-07-08,B-009,Blends item 9,Blends,7.68,14
2024-07-10,B-009,Blends item 9,Blends,7.68,13
2024-07-15,B-009,Blends item 9,Blends,10.07,20
2024-07-17,B-009,Blends item 9,Blends,10.07,20
2024-07-22,B-009,Blends item 9,Blends,10.07,10
2024-07-24,B-009,Blends item 9,Blends,10.07,10
2024-07-26,B-009,Blends item 9,Blends,10.07,9
2024-07-29,B-009,Blends item 9,Blends,9.76,12
2024-07-31,B-009,Blends item 9,Blends,9.76,11
2024-08-02,B-009,Blends item 9,Blends,9.76,11
2024-08-05,B-009,Blends item 9,Blends,9.76,42
2024-08-12,B-009,Blends item 9,Blends,9.76,21
2024-08-14,B-009,Blends item 9,Blends,9.76,21
2024-08-19,B-009,Blends item 9,Blends,9.76,51
2024-08-26,B-009,Blends item 9,Blends,7.68,45
2024-09-02,B-009,Blends item 9,Blends,9.76,50
2024-09-09,B-009,Blends item 9,Blends,7.43,31
2024-09-11,B-009,Blends item 9,Blends,7.43,30
2024-09-16,B-009,Blends item 9,Blends,9.76,10
2024-09-18,B-009,Blends item 9,Blends,9.76,9
2024-09-20,B-009,Blends item 9,Blends,9.76,9
2024-09-23,B-009,Blends item 9,Blends,9.76,11
2024-09-25,B-009,Blends item 9,Blends,9.76,11
2024-09-27,B-009,Blends item 9,Blends,9.76,10
2024-09-30,B-009,Blends item 9,Blends,9.76,42
2024-10-07,B-009,Blends item 9,Blends,9.76,34
2024-10-14,B-009,Blends item 9,Blends,9.76,42
2024-10-21,B-009,Blends item 9,Blends,9.76,9
2024-10-23,B-009,Blends item 9,Blends,9.76,8
2024-10-25,B-009,Blends item 9,Blends,9.76,8
2024-10-28,B-009,Blends item 9,Blends,11.62,18
2024-10-30,B-009,Blends item 9,Blends,11.62,18
2024-11-04,B-009,Blends item 9,Blends,8.39,17
2024-11-06,B-009,Blends item 9,Blends,8.39,17
2024-11-08,B-009,Blends item 9,Blends,8.39,17
2024-11-11,B-009,Blends item 9,Blends,9.95,39
2024-11-18,B-009,Blends item 9,Blends,11.62,15
2024-11-20,B-009,Blends item 9,Blends,11.62,15
2024-11-22,B-009,Blends item 9,Blends,11.62,15
2024-11-25,B-009,Blends item 9,Blends,11.62,16
2024-11-27,B-009,Blends item 9,Blends,11.62,16
2024-12-02,B-009,Blends item 9,Blends,11.62,21
2024-12-04,B-009,Blends item 9,Blends,11.62,20
2024-12-09,B-009,Blends item 9,Blends,9.58,35
2024-12-16,B-009,Blends item 9,Blends,11.62,18
2024-12-18,B-009,Blends item 9,Blends,11.62,17
2024-12-23,B-009,Blends item 9,Blends,9.24,12
2024-12-25,B-009,Blends item 9,Blends,9.24,12
2024-12-27,B-009,Blends item 9,Blends,9.24,11
2024-01-01,B-010,Blends item 10,Blends,14.38,37
2024-01-08,B-010,Blends item 10,Blends,14.38,39
2024-01-15,B-010,Blends item 10,Blends,14.38,33
2024-01-22,B-010,Blends item 10,Blends,14.38,28
2024-01-29,B-010,Blends item 10,Blends,15.00,11
2024-01-31,B-010,Blends item 10,Blends,15.00,10
2024-02-02,B-010,Blends item 10,Blends,15.00,10
2024-02-05,B-010,Blends item 10,Blends,15.00,20
2024-02-07,B-010,Blends item 10,Blends,15.00,20
2024-02-12,B-010,Blends item 10,Blends,15.00,10
2024-02-14,B-010,Blends item 10,Blends,15.00,10
2024-02-16,B-010,Blends item 10,Blends,15.00,9
2024-02-19,B-010,Blends item 10,Blends,11.03,39
2024-02-26,B-010,Blends item 10,Blends,15.00,8
2024-02-28,B-010,Blends item 10,Blends,15.00,7
2024-03-01,B-010,Blends item 10,Blends,15.00,7
2024-03-04,B-010,Blends item 10,Blends,15.00,16
2024-03-06,B-010,Blends item 10,Blends,15.00,16
2024-03-11,B-010,Blends item 10,Blends,15.00,35
2024-03-18,B-010,Blends item 10,Blends,10.65,15
2024-03-20,B-010,Blends item 10,Blends,10.65,15
2024-03-22,B-010,Blends item 10,Blends,10.65,14
2024-03-25,B-010,Blends item 10,Blends,15.64,11
2024-03-27,B-010,Blends item 10,Blends,15.64,10
2024-03-29,B-010,Blends item 10,Blends,15.64,10
2024-04-01,B-010,Blends item 10,Blends,13.70,37
2024-04-08,B-010,Blends item 10,Blends,13.60,7
2024-04-10,B-010,Blends item 10,Blends,13.60,6
2024-04-12,B-010,Blends item 10,Blends,13.60,6
2024-04-15,B-010,Blends item 10,Blends,15.64,13
2024-04-17,B-010,Blends item 10,Blends,15.64,13
2024-04-19,B-010,Blends item 10,Blends,15.64,12
2024-04-22,B-010,Blends item 10,Blends,12.65,9
2024-04-24,B-010,Blends item 10,Blends,12.65,9
2024-04-26,B-010,Blends item 10,Blends,12.65,8
2024-04-29,B-010,Blends item 10,Blends,15.64,12
2024-05-01,B-010,Blends item 10,Blends,15.64,11
2024-05-03,B-010,Blends item 10,Blends,15.64,11
2024-05-06,B-010,Blends item 10,Blends,15.64,27
2024-05-13,B-010,Blends item 10,Blends,15.64,29
2024-05-20,B-010,Blends item 10,Blends,15.64,12
2024-05-22,B-010,Blends item 10,Blends,15.64,12
2024-05-24,B-010,Blends item 10,Blends,15.64,11
2024-05-27,B-010,Blends item 10,Blends,15.64,12
2024-05-29,B-010,Blends item 10,Blends,15.64,12
2024-05-31,B-010,Blends item 10,Blends,15.64,12
2024-06-03,B-010,Blends item 10,Blends,15.64,35
2024-06-10,B-010,Blends item 10,Blends,13.99,23
2024-06-12,B-010,Blends item 10,Blends,13.99,22
2024-06-17,B-010,Blends item 10,Blends,15.64,7
2024-06-19,B-010,Blends item 10,Blends,15.64,6
2024-06-24,B-010,Blends item 10,Blends,15.64,13
2024-06-26,B-010,Blends item 10,Blends,15.64,13
2024-06-28,B-010,Blends item 10,Blends,15.64,12
2024-07-01,B-010,Blends item 10,Blends,15.64,16
2024-07-03,B-010,Blends item 10,Blends,15.64,16
2024-07-05,B-010,Blends item 10,Blends,15.64,15
2024-07-08,B-010,Blends item 10,Blends,15.64,10
2024-07-10,B-010,Blends item 10,Blends,15.64,9
2024-07-15,B-010,Blends item 10,Blends,15.64,17
2024-07-17,B-010,Blends item 10,Blends,15.64,16
2024-07-22,B-010,Blends item 10,Blends,15.64,15
2024-07-24,B-010,Blends item 10,Blends,15.64,15
2024-07-29,B-010,Blends item 10,Blends,15.64,10
2024-07-31,B-010,Blends item 10,Blends,15.64,10
2024-08-02,B-010,Blends item 10,Blends,15.64,10
2024-08-05,B-010,Blends item 10,Blends,15.64,8
2024-08-07,B-010,Blends item 10,Blends,15.64,7
2024-08-09,B-010,Blends item 10,Blends,15.64,7
2024-08-12,B-010,Blends item 10,Blends,15.64,8
2024-08-14,B-010,Blends item 10,Blends,15.64,8
2024-08-16,B-010,Blends item 10,Blends,15.64,8
2024-08-19,B-010,Blends item 10,Blends,15.64,39
2024-08-26,B-010,Blends item 10,Blends,12.48,42
2024-09-02,B-010,Blends item 10,Blends,15.64,13
2024-09-04,B-010,Blends item 10,Blends,15.64,13
2024-09-06,B-010,Blends item 10,Blends,15.64,13
2024-09-09,B-010,Blends item 10,Blends,15.64,20
2024-09-11,B-010,Blends item 10,Blends,15.64,20
2024-09-16,B-010,Blends item 10,Blends,15.00,16
2024-09-18,B-010,Blends item 10,Blends,15.00,16
2024-09-20,B-010,Blends item 10,Blends,15.00,16
2024-09-23,B-010,Blends item 10,Blends,15.00,48
2024-09-30,B-010,Blends item 10,Blends,11.54,14
2024-10-02,B-010,Blends item 10,Blends,11.54,13
2024-10-04,B-010,Blends item 10,Blends,11.54,13
2024-10-07,B-010,Blends item 10,Blends,13.42,29
2024-10-09,B-010,Blends item 10,Blends,13.42,29
2024-10-14,B-010,Blends item 10,Blends,15.00,15
2024-10-16,B-010,Blends item 10,Blends,15.00,14
2024-10-21,B-010,Blends item 10,Blends,15.00,42
2024-10-28,B-010,Blends item 10,Blends,13.16,26
2024-11-04,B-010,Blends item 10,Blends,12.97,9
2024-11-06,B-010,Blends item 10,Blends,12.97,8
2024-11-08,B-010,Blends item 10,Blends,12.97,8
2024-11-11,B-010,Blends item 10,Blends,15.00,9
2024-11-13,B-010,Blends item 10,Blends,15.00,8
2024-11-15,B-010,Blends item 10,Blends,15.00,8
2024-11-18,B-010,Blends item 10,Blends,13.04,14
2024-11-20,B-010,Blends item 10,Blends,13.04,14
2024-11-22,B-010,Blends item 10,Blends,13.04,13
2024-11-25,B-010,Blends item 10,Blends,15.00,32
2024-12-02,B-010,Blends item 10,Blends,12.57,20
2024-12-04,B-010,Blends item 10,Blends,12.57,19
2024-12-09,B-010,Blends item 10,Blends,15.00,35
2024-12-16,B-010,Blends item 10,Blends,15.00,19
2024-12-18,B-010,Blends item 10,Blends,15.00,18
2024-12-23,B-010,Blends item 10,Blends,15.00,16
2024-12-25,B-010,Blends item 10,Blends,15.00,15
2024-12-27,B-010,Blends item 10,Blends,15.00,15
2024-01-01,B-011,Blends item 11,Blends,21.44,12
2024-01-08,B-011,Blends item 11,Blends,21.44,2
2024-01-10,B-011,Blends item 11,Blends,21.44,2
2024-01-12,B-011,Blends item 11,Blends,21.44,1
2024-01-15,B-011,Blends item 11,Blends,21.44,5
2024-01-17,B-011,Blends item 11,Blends,21.44,5
2024-01-19,B-011,Blends item 11,Blends,21.44,5
2024-01-22,B-011,Blends item 11,Blends,21.44,4
2024-01-24,B-011,Blends item 11,Blends,21.44,4
2024-01-26,B-011,Blends item 11,Blends,21.44,4
2024-01-29,B-011,Blends item 11,Blends,21.44,10
2024-01-31,B-011,Blends item 11,Blends,21.44,9
2024-02-05,B-011,Blends item 11,Blends,21.44,9
2024-02-12,B-011,Blends item 11,Blends,21.44,5
2024-02-14,B-011,Blends item 11,Blends,21.44,5
2024-02-19,B-011,Blends item 11,Blends,16.35,14
2024-02-26,B-011,Blends item 11,Blends,21.44,6
2024-02-28,B-011,Blends item 11,Blends,21.44,6
2024-03-01,B-011,Blends item 11,Blends,21.44,6
2024-03-04,B-011,Blends item 11,Blends,21.44,4
2024-03-06,B-011,Blends item 11,Blends,21.44,4
2024-03-08,B-011,Blends item 11,Blends,21.44,4
2024-03-11,B-011,Blends item 11,Blends,21.44,4
2024-03-13,B-011,Blends item 11,Blends,21.44,3
2024-03-18,B-011,Blends item 11,Blends,21.44,8
2024-03-20,B-011,Blends item 11,Blends,21.44,7
2024-03-25,B-011,Blends item 11,Blends,17.24,4
2024-03-27,B-011,Blends item 11,Blends,17.24,3
2024-04-01,B-011,Blends item 11,Blends,21.44,9
2024-04-03,B-011,Blends item 11,Blends,21.44,9
2024-04-08,B-011,Blends item 11,Blends,21.44,14
2024-04-15,B-011,Blends item 11,Blends,21.44,10
2024-04-22,B-011,Blends item 11,Blends,21.44,5
2024-04-24,B-011,Blends item 11,Blends,21.44,4
2024-04-29,B-011,Blends item 11,Blends,21.44,8
2024-05-01,B-011,Blends item 11,Blends,21.44,7
2024-05-06,B-011,Blends item 11,Blends,15.18,6
2024-05-08,B-011,Blends item 11,Blends,15.18,6
2024-05-10,B-011,Blends item 11,Blends,15.18,6
2024-05-13,B-011,Blends item 11,Blends,21.44,5
2024-05-15,B-011,Blends item 11,Blends,21.44,5
2024-05-20,B-011,Blends item 11,Blends,21.44,17
2024-05-27,B-011,Blends item 11,Blends,21.44,4
2024-05-29,B-011,Blends item 11,Blends,21.44,4
2024-05-31,B-011,Blends item 11,Blends,21.44,3
2024-06-03,B-011,Blends item 11,Blends,21.44,6
2024-06-05,B-011,Blends item 11,Blends,21.44,5
2024-06-10,B-011,Blends item 11,Blends,21.44,4
2024-06-12,B-011,Blends item 11,Blends,21.44,3
2024-06-17,B-011,Blends item 11,Blends,16.40,10
2024-06-24,B-011,Blends item 11,Blends,21.44,9
2024-07-01,B-011,Blends item 11,Blends,21.44,9
2024-07-08,B-011,Blends item 11,Blends,21.44,2
2024-07-10,B-011,Blends item 11,Blends,21.44,2
2024-07-12,B-011,Blends item 11,Blends,21.44,2
2024-07-15,B-011,Blends item 11,Blends,17.20,4
2024-07-17,B-011,Blends item 11,Blends,17.20,4
2024-07-19,B-011,Blends item 11,Blends,17.20,3
2024-07-22,B-011,Blends item 11,Blends,21.44,6
2024-07-24,B-011,Blends item 11,Blends,21.44,6
2024-07-29,B-011,Blends item 11,Blends,21.44,4
2024-07-31,B-011,Blends item 11,Blends,21.44,4
2024-08-02,B-011,Blends item 11,Blends,21.44,4
2024-08-05,B-011,Blends item 11,Blends,21.44,7
2024-08-07,B-011,Blends item 11,Blends,21.44,7
2024-08-12,B-011,Blends item 11,Blends,21.44,14
2024-08-19,B-011,Blends item 11,Blends,21.44,5
2024-08-21,B-011,Blends item 11,Blends,21.44,4
2024-08-26,B-011,Blends item 11,Blends,21.44,5
2024-08-28,B-011,Blends item 11,Blends,21.44,4
2024-09-02,B-011,Blends item 11,Blends,21.44,6
2024-09-04,B-011,Blends item 11,Blends,21.44,6
2024-09-09,B-011,Blends item 11,Blends,21.44,3
2024-09-11,B-011,Blends item 11,Blends,21.44,3
2024-09-16,B-011,Blends item 11,Blends,21.62,4
2024-09-18,B-011,Blends item 11,Blends,21.62,4
2024-09-20,B-011,Blends item 11,Blends,21.62,3
2024-09-23,B-011,Blends item 11,Blends,21.62,10
2024-09-30,B-011,Blends item 11,Blends,21.62,14
2024-10-07,B-011,Blends item 11,Blends,21.62,8
2024-10-09,B-011,Blends item 11,Blends,21.62,7
2024-10-14,B-011,Blends item 11,Blends,18.06,18
2024-10-21,B-011,Blends item 11,Blends,21.62,5
2024-10-23,B-011,Blends item 11,Blends,21.62,5
2024-10-28,B-011,Blends item 11,Blends,15.67,13
2024-11-04,B-011,Blends item 11,Blends,15.66,9
2024-11-06,B-011,Blends item 11,Blends,15.66,8
2024-11-11,B-011,Blends item 11,Blends,21.62,7
2024-11-13,B-011,Blends item 11,Blends,21.62,6
2024-11-18,B-011,Blends item 11,Blends,15.15,6
2024-11-20,B-011,Blends item 11,Blends,15.15,5
2024-11-25,B-011,Blends item 11,Blends,21.62,4
2024-11-27,B-011,Blends item 11,Blends,21.62,3
2024-12-02,B-011,Blends item 11,Blends,21.62,5
2024-12-04,B-011,Blends item 11,Blends,21.62,5
2024-12-06,B-011,Blends item 11,Blends,21.62,5
2024-12-09,B-011,Blends item 11,Blends,16.39,7
2024-12-16,B-011,Blends item 11,Blends,21.62,13
2024-12-23,B-011,Blends item 11,Blends,21.62,8
2024-01-01,B-012,Blends item 12,Blends,27.60,8
2024-01-03,B-012,Blends item 12,Blends,27.60,7
2024-01-08,B-012,Blends item 12,Blends,27.60,26
2024-01-15,B-012,Blends item 12,Blends,27.40,15
2024-01-22,B-012,Blends item 12,Blends,22.49,6
2024-01-24,B-012,Blends item 12,Blends,22.49,6
2024-01-26,B-012,Blends item 12,Blends,22.49,5
2024-01-29,B-012,Blends item 12,Blends,27.40,5
2024-01-31,B-012,Blends item 12,Blends,27.40,5
2024-02-02,B-012,Blends item 12,Blends,27.40,5
2024-02-05,B-012,Blends item 12,Blends,27.40,16
2024-02-07,B-012,Blends item 12,Blends,27.40,16
2024-02-12,B-012,Blends item 12,Blends,23.09,24
2024-02-19,B-012,Blends item 12,Blends,27.40,8
2024-02-21,B-012,Blends item 12,Blends,27.40,7
2024-02-26,B-012,Blends item 12,Blends,27.40,4
2024-02-28,B-012,Blends item 12,Blends,27.40,4
2024-03-01,B-012,Blends item 12,Blends,27.40,4
2024-03-04,B-012,Blends item 12,Blends,27.40,15
2024-03-11,B-012,Blends item 12,Blends,27.40,6
2024-03-13,B-012,Blends item 12,Blends,27.40,6
2024-03-15,B-012,Blends item 12,Blends,27.40,5
2024-03-18,B-012,Blends item 12,Blends,27.40,25
2024-03-25,B-012,Blends item 12,Blends,28.01,12
2024-04-01,B-012,Blends item 12,Blends,28.01,7
2024-04-03,B-012,Blends item 12,Blends,28.01,6
2024-04-05,B-012,Blends item 12,Blends,28.01,6
2024-04-08,B-012,Blends item 12,Blends,28.01,6
2024-04-10,B-012,Blends item 12,Blends,28.01,5
2024-04-15,B-012,Blends item 12,Blends,28.01,20
2024-04-22,B-012,Blends item 12,Blends,28.01,15
2024-04-29,B-012,Blends item 12,Blends,28.01,20
2024-05-06,B-012,Blends item 12,Blends,28.01,23
2024-05-13,B-012,Blends item 12,Blends,28.01,11
2024-05-15,B-012,Blends item 12,Blends,28.01,11
2024-05-20,B-012,Blends item 12,Blends,23.29,6
2024-05-22,B-012,Blends item 12,Blends,23.29,6
2024-05-24,B-012,Blends item 12,Blends,23.29,6
2024-05-27,B-012,Blends item 12,Blends,28.01,15
2024-05-29,B-012,Blends item 12,Blends,28.01,15
2024-06-03,B-012,Blends item 12,Blends,22.70,9
2024-06-05,B-012,Blends item 12,Blends,22.70,9
2024-06-10,B-012,Blends item 12,Blends,28.01,4
2024-06-12,B-012,Blends item 12,Blends,28.01,4
2024-06-14,B-012,Blends item 12,Blends,28.01,3
2024-06-17,B-012,Blends item 12,Blends,28.01,17
2024-06-24,B-012,Blends item 12,Blends,28.01,8
2024-06-26,B-012,Blends item 12,Blends,28.01,7
2024-07-01,B-012,Blends item 12,Blends,28.01,6
2024-07-03,B-012,Blends item 12,Blends,28.01,6
2024-07-05,B-012,Blends item 12,Blends,28.01,6
2024-07-08,B-012,Blends item 12,Blends,21.60,9
2024-07-10,B-012,Blends item 12,Blends,21.60,9
2024-07-15,B-012,Blends item 12,Blends,28.01,18
2024-07-22,B-012,Blends item 12,Blends,28.01,5
2024-07-24,B-012,Blends item 12,Blends,28.01,5
2024-07-26,B-012,Blends item 12,Blends,28.01,4
2024-07-29,B-012,Blends item 12,Blends,28.01,10
2024-07-31,B-012,Blends item 12,Blends,28.01,10
2024-08-05,B-012,Blends item 12,Blends,25.00,10
2024-08-07,B-012,Blends item 12,Blends,25.00,9
2024-08-12,B-012,Blends item 12,Blends,22.13,13
2024-08-19,B-012,Blends item 12,Blends,28.01,9
2024-08-21,B-012,Blends item 12,Blends,28.01,9
2024-08-26,B-012,Blends item 12,Blends,28.60,14
2024-09-02,B-012,Blends item 12,Blends,28.60,19
2024-09-09,B-012,Blends item 12,Blends,28.60,12
2024-09-16,B-012,Blends item 12,Blends,25.26,15
2024-09-18,B-012,Blends item 12,Blends,25.26,14
2024-09-23,B-012,Blends item 12,Blends,28.60,6
2024-09-25,B-012,Blends item 12,Blends,28.60,6
2024-09-30,B-012,Blends item 12,Blends,21.45,7
2024-10-02,B-012,Blends item 12,Blends,21.45,7
2024-10-04,B-012,Blends item 12,Blends,21.45,6
2024-10-07,B-012,Blends item 12,Blends,28.60,8
2024-10-09,B-012,Blends item 12,Blends,28.60,8
2024-10-14,B-012,Blends item 12,Blends,28.60,4
2024-10-16,B-012,Blends item 12,Blends,28.60,3
2024-10-18,B-012,Blends item 12,Blends,28.60,3
2024-10-21,B-012,Blends item 12,Blends,28.60,4
2024-10-23,B-012,Blends item 12,Blends,28.60,4
2024-10-28,B-012,Blends item 12,Blends,28.60,6
2024-10-30,B-012,Blends item 12,Blends,28.60,6
2024-11-01,B-012,Blends item 12,Blends,28.60,6
2024-11-04,B-012,Blends item 12,Blends,28.60,19
2024-11-11,B-012,Blends item 12,Blends,23.07,17
2024-11-18,B-012,Blends item 12,Blends,28.60,8
2024-11-20,B-012,Blends item 12,Blends,28.60,8
2024-11-25,B-012,Blends item 12,Blends,28.60,15
2024-12-02,B-012,Blends item 12,Blends,28.60,9
2024-12-04,B-012,Blends item 12,Blends,28.60,9
2024-12-09,B-012,Blends item 12,Blends,28.60,7
2024-12-11,B-012,Blends item 12,Blends,28.60,7
2024-12-13,B-012,Blends item 12,Blends,28.60,6
2024-12-16,B-012,Blends item 12,Blends,28.60,5
2024-12-18,B-012,Blends item 12,Blends,28.60,5
2024-12-20,B-012,Blends item 12,Blends,28.60,5
2024-12-23,B-012,Blends item 12,Blends,28.60,6
2024-12-25,B-012,Blends item 12,Blends,28.60,5
2024-12-27,B-012,Blends item 12,Blends,28.60,5
2024-01-01,B-013,Blends item 13,Blends,23.18,13
2024-01-03,B-013,Blends item 13,Blends,23.18,13
2024-01-08,B-013,Blends item 13,Blends,23.18,14
2024-01-10,B-013,Blends item 13,Blends,23.18,14
2024-01-15,B-013,Blends item 13,Blends,23.18,35
2024-01-22,B-013,Blends item 13,Blends,23.18,29
2024-01-29,B-013,Blends item 13,Blends,23.18,13
2024-01-31,B-013,Blends item 13,Blends,23.18,13
2024-02-02,B-013,Blends item 13,Blends,23.18,13
2024-02-05,B-013,Blends item 13,Blends,23.18,7
2024-02-07,B-013,Blends item 13,Blends,23.18,7
2024-02-09,B-013,Blends item 13,Blends,23.18,7
2024-02-12,B-013,Blends item 13,Blends,23.18,14
2024-02-14,B-013,Blends item 13,Blends,23.18,14
2024-02-19,B-013,Blends item 13,Blends,23.18,6
2024-02-21,B-013,Blends item 13,Blends,23.18,6
2024-02-23,B-013,Blends item 13,Blends,23.18,6
2024-02-26,B-013,Blends item 13,Blends,23.18,10
2024-02-28,B-013,Blends item 13,Blends,23.18,10
2024-03-01,B-013,Blends item 13,Blends,23.18,10
2024-03-04,B-013,Blends item 13,Blends,23.18,15
2024-03-06,B-013,Blends item 13,Blends,23.18,14
2024-03-08,B-013,Blends item 13,Blends,23.18,14
2024-03-11,B-013,Blends item 13,Blends,23.18,15
2024-03-13,B-013,Blends item 13,Blends,23.18,15
2024-03-15,B-013,Blends item 13,Blends,23.18,14
2024-03-18,B-013,Blends item 13,Blends,23.18,18
2024-03-20,B-013,Blends item 13,Blends,23.18,18
2024-03-25,B-013,Blends item 13,Blends,23.18,31
2024-04-01,B-013,Blends item 13,Blends,23.18,11
2024-04-03,B-013,Blends item 13,Blends,23.18,11
2024-04-05,B-013,Blends item 13,Blends,23.18,10
2024-04-08,B-013,Blends item 13,Blends,23.18,44
2024-04-15,B-013,Blends item 13,Blends,23.18,16
2024-04-17,B-013,Blends item 13,Blends,23.18,15
2024-04-19,B-013,Blends item 13,Blends,23.18,15
2024-04-22,B-013,Blends item 13,Blends,23.18,18
2024-04-24,B-013,Blends item 13,Blends,23.18,18
2024-04-29,B-013,Blends item 13,Blends,23.18,18
2024-05-01,B-013,Blends item 13,Blends,23.18,18
2024-05-06,B-013,Blends item 13,Blends,18.10,40
2024-05-13,B-013,Blends item 13,Blends,23.18,10
2024-05-15,B-013,Blends item 13,Blends,23.18,10
2024-05-17,B-013,Blends item 13,Blends,23.18,10
2024-05-20,B-013,Blends item 13,Blends,23.18,12
2024-05-22,B-013,Blends item 13,Blends,23.18,11
2024-05-24,B-013,Blends item 13,Blends,23.18,11
2024-05-27,B-013,Blends item 13,Blends,23.18,9
2024-05-29,B-013,Blends item 13,Blends,23.18,9
2024-05-31,B-013,Blends item 13,Blends,23.18,8
2024-06-03,B-013,Blends item 13,Blends,23.18,17
2024-06-05,B-013,Blends item 13,Blends,23.18,16
2024-06-10,B-013,Blends item 13,Blends,17.55,13
2024-06-12,B-013,Blends item 13,Blends,17.55,13
2024-06-14,B-013,Blends item 13,Blends,17.55,12
2024-06-17,B-013,Blends item 13,Blends,18.41,11
2024-06-19,B-013,Blends item 13,Blends,18.41,11
2024-06-24,B-013,Blends item 13,Blends,20.57,27
2024-07-01,B-013,Blends item 13,Blends,23.18,8
2024-07-03,B-013,Blends item 13,Blends,23.18,8
2024-07-05,B-013,Blends item 13,Blends,23.18,7
2024-07-08,B-013,Blends item 13,Blends,16.86,13
2024-07-10,B-013,Blends item 13,Blends,16.86,12
2024-07-12,B-013,Blends item 13,Blends,16.86,12
2024-07-15,B-013,Blends item 13,Blends,23.18,15
2024-07-17,B-013,Blends item 13,Blends,23.18,14
2024-07-22,B-013,Blends item 13,Blends,19.16,22
2024-07-29,B-013,Blends item 13,Blends,23.18,10
2024-07-31,B-013,Blends item 13,Blends,23.18,9
2024-08-05,B-013,Blends item 13,Blends,23.18,10
2024-08-07,B-013,Blends item 13,Blends,23.18,9
2024-08-09,B-013,Blends item 13,Blends,23.18,9
2024-08-12,B-013,Blends item 13,Blends,23.18,11
2024-08-14,B-013,Blends item 13,Blends,23.18,11
2024-08-19,B-013,Blends item 13,Blends,18.58,19
2024-08-21,B-013,Blends item 13,Blends,18.58,19
2024-08-26,B-013,Blends item 13,Blends,23.14,27
2024-09-02,B-013,Blends item 13,Blends,23.14,14
2024-09-04,B-013,Blends item 13,Blends,23.14,14
